32.894985735,51.329269432,"Радар швидкості: КІПТІ-ГЛУХІВ-БАЧІВСЬК"
23.250157489,48.887983156,"Радар швидкості: КИЇВ-ЧОП"
28.501113591,49.320199139,"Радар швидкості: ВИСТУПОВИЧІ-ЖИТОМИР-МОГИЛІВ-ПОДІЛЬСЬКИЙ"
28.501842865,49.320542206,"Радар швидкості: ВИСТУПОВИЧІ-ЖИТОМИР-МОГИЛІВ-ПОДІЛЬСЬКИЙ"
28.298919312,49.258878911,"Радар швидкості: СТРИЙ-УМАНЬ-ДНІПРО-ІЗВАРИНЕ"
28.604424435,49.204126628,"Радар швидкості: СТРИЙ-УМАНЬ-ДНІПРО-ІЗВАРИНЕ"
28.607569741,49.202932779,"Радар швидкості: СТРИЙ-УМАНЬ-ДНІПРО-ІЗВАРИНЕ"
34.529753953,49.565620043,"Радар швидкості: вул. Європейська, 155"
34.492449277,49.578069765,"Радар швидкості: вул. Світанкова,14"
34.515139886,49.59987226,"Радар швидкості: вул. Маршала Бірюзова, 32"
36.22751934,50.011854607,"Радар швидкості: просп. Науки, 12"
36.204699581,49.986835515,"Радар швидкості: вул. Полтавський Шлях, 62-Б"
36.263520742,50.031638731,"Радар швидкості: Білгородське шосе, 2"
31.99697919,47.002175055,"Радар швидкості: просп. Героїв України, 20"
32.045615133,46.918633525,"Радар швидкості: просп. Богоявленський, 125"
23.300804641,48.187238243,"Радар швидкості: вул.Львівська, 157"
23.304786611,48.157288931,"Радар швидкості: вул. Івана Франка,165"
23.279630358,48.180013227,"Радар швидкості: вул.Волошина, 81"
34.341063764,49.604084021,"Радар швидкості: КИЇВ - ХАРКІВ - ДОВЖАНСЬКИЙ"
34.272511689,49.600182049,"Радар швидкості: КИЇВ - ХАРКІВ - ДОВЖАНСЬКИЙ"
34.30253125,49.354218132,"Радар швидкості: ПОЛТАВА-ОЛЕКСАНДРІЯ"
34.51403095,49.599615147,"Радар швидкості: вул. Маршала Бірюзова, 35/14"
34.492615293,49.577323675,"Радар швидкості: вул. Великотирнівська,19"
34.52763214,49.573296955,"Радар швидкості: вул. Героїв АТО, 31"
36.221052881,50.033229588,"Радар швидкості: просп. Науки, 60-А"
36.22698202,50.01217182,"Радар швидкості: просп. Науки, 7-В"
36.260815829,49.990601146,"Радар швидкості: просп. Московський, 86-А"
36.275503957,49.933400125,"Радар швидкості: просп. Льва Ландау, 27"
36.203379432,49.986559377,"Радар швидкості: вул. Полтавський Шлях, 79"
36.264123886,50.032591101,"Радар швидкості: Білгородське шосе, 1"
31.998382908,46.986318969,"Радар швидкості: просп. Героїв України, 9-Т"
32.045738198,46.917921563,"Радар швидкості: просп. Богоявленський, 140"
33.437328367,49.110197156,"Радар швидкості: вул.Андрія Ковальова, 17"
33.431396787,49.096474833,"Радар швидкості: просп. Свободи, 69-А"
25.961748506,48.297695969,"Радар швидкості: Старожучківський Шлях"
25.961180291,48.298074436,"Радар швидкості: вул. Білоруська"
25.964965285,48.277060523,"Радар швидкості: вул.Степова"
25.965140904,48.27733895,"Радар швидкості: вул. Жасмінна"
23.888342981,49.874451761,"Радар швидкості: ЛЬВІВ-КРАКОВЕЦЬ"
25.115215961,50.002740543,"Радар швидкості: КИЇВ-ЧОП"
24.056686643,49.949948026,"Радар швидкості: ТЕРНОПІЛЬ-ЛЬВІВ-РАВА-РУСЬКА"
24.204485539,49.952889246,"Радар швидкості: ЛЬВІВ-РАДЕХІВ-ЛУЦЬК"
23.975539371,49.778094239,"Радар швидкості: ЗАХІДНИЙ ОБХІД М. ЛЬВОВА"
24.020769109,49.768767006,"Радар швидкості: КИЇВ-ЧОП"
24.149771233,49.901777285,"Радар швидкості: КИЇВ-ЧОП"
24.201384075,49.917198672,"Радар швидкості: КИЇВ-ЧОП"
25.165741312,50.069273022,"Радар швидкості: КИЇВ-ЧОП"
24.147072386,49.798920114,"Радар швидкості: КИЇВ-ЧОП"
24.147855496,49.800237371,"Радар швидкості: КИЇВ-ЧОП"
24.365490295,49.932608843,"Радар швидкості: КИЇВ-ЧОП"
24.183025214,49.944268023,"Радар швидкості: ЛЬВІВ-РАДЕХІВ-ЛУЦЬК"
35.336007063,47.68467768,"Радар швидкості: ХАРКІВ-СІМФЕРОПОЛЬ-АЛУШТА-ЯЛТА"
35.335058029,47.686299719,"Радар швидкості: ХАРКІВ-СІМФЕРОПОЛЬ-АЛУШТА-ЯЛТА"
35.525182852,47.714781648,"Радар швидкості: БОРИСПІЛЬ-ДНІПРО-ЗАПОРІЖЖЯ-МАРІУПОЛЬ"
35.263141376,47.859322403,"Радар швидкості: ЗАПОРІЖЖЯ-ДОНЕЦЬК"
22.701987568,48.456472989,"Радар швидкості: КИЇВ-ЧОП"
22.600404833,48.471466833,"Радар швидкості: КИЇВ-ЧОП"
29.44041905,45.73992806,"Радар швидкості: СПАСЬКЕ-ВИЛКОВО"
33.431755901,49.096119485,"Радар швидкості: просп. Свободи,120/25"
24.656172588,48.893246317,"Радар швидкості: вул. Крихівецька, 216"
24.697047247,48.949949711,"Радар швидкості: вул. Галицька, 144"
24.765657901,48.911474177,"Радар швидкості: вул. Тисменицька, 311"
24.706557984,48.876089098,"Радар швидкості: вул. Євгена Коновальця, 320"
24.706662233,48.875342748,"Радар швидкості: вул. Євгена Коновальця, 411"
25.631186302,49.557571923,"Радар швидкості: просп. Злуки,45-Б"
25.633085931,49.557221752,"Радар швидкості: просп. Злуки,47-Б"
25.633201143,49.542796207,"Радар швидкості: вул. Протасевича,8"
25.566854092,49.541121927,"Радар швидкості: вул. Степана Будного, 28"
32.24270834,48.506885696,"Радар швидкості: вул. Габдрахманова, 35-А"
32.242755242,48.507277511,"Радар швидкості: вул. Габдрахманова, 50"
32.016361852,46.965325247,"Радар швидкості: просп. Центральний, 160"
34.780275074,50.917449819,"Радар швидкості: вул. В'ячеслава Чорновола (біля вул. Засумська,99)"
34.834091859,50.895549832,"Радар швидкості: вул. Харківська, 96"
34.803427209,50.90862748,"Радар швидкості: вул. Героїв Сумщини, 10"
34.803945141,50.909421733,"Радар швидкості: вул. Героїв Сумщини, 27"
34.832219345,50.918339858,"Радар швидкості: вул. Героїв Крут, 20"
30.1235142,49.7851693,"Радар швидкості: просп. Князя Володимира (біля вул. Надрічна,96)"
30.15964129,49.784826651,"Радар швидкості: вул. Леваневського, 48"
28.362856378,49.251604923,"Радар швидкості: Стрий -Умань-Дніпро-Ізварине"
24.381772344,50.820440372,"Радар швидкості: Устилуг- Луцьк-Рівне"
37.43026849,48.996859914,"Радар швидкості: Київ-Харків-Довжанський"
37.31255,47.0560108,"Радар швидкості: Одеса-Мелітополь-Новоазовськ"
37.1801922,47.2706538,"Радар швидкості: Бориспіль-Дніпро-Запоріжжя-Маріуполь"
37.6186481,48.8115827,"Радар швидкості: Слов'янськ-Донецьк-Маріуполь"
37.5169548,47.5834164,"Радар швидкості: Слов'янськ-Донецьк-Маріуполь"
35.2468196,47.9241469,"Радар швидкості: ХАРКІВ-СІМФЕРОПОЛЬ-АЛУШТА-ЯЛТА"
35.2459552,47.9519378,"Радар швидкості: ХАРКІВ-СІМФЕРОПОЛЬ-АЛУШТА-ЯЛТА"
35.2854837,48.0608448,"Радар швидкості: ХАРКІВ-СІМФЕРОПОЛЬ-АЛУШТА-ЯЛТА"
31.7999388,47.2790358,"Радар швидкості: Благовіщенське-Миколаїв"
26.1404646,50.582574,"Радар швидкості: Київ-Чоп"
25.7666745,50.4390479,"Радар швидкості: Київ-Чоп"
31.441879815,51.542763082,"Радар швидкості: Чернігів-Мена-Сосниця-Грем'яч"
33.437302785,49.109669119,"Радар швидкості: 274-й квартал, 4"
32.047587106,49.406644333,"Радар швидкості: просп. Хіміків, 50"
25.359178172,50.748918937,"Радар швидкості: вул. В'ячеслава Чорновола, 17"
25.289685076,50.754411425,"Радар швидкості: вул. Ковельська, 144"
25.289081907,50.754948239,"Радар швидкості: вул. Ковельська, 147"
25.357070027,50.769657767,"Радар швидкості: вул. Конякіна, 18-А"
24.014850132,49.788716112,"Радар швидкості: вул. Стрийська, 292"
24.042046833,49.819003167,"Радар швидкості: вул. Василя Стуса, 39"
23.945802112,49.870329546,"Радар швидкості: вул. Шевченка, 313"
37.157738907,47.315468092,"Радар швидкості: Бориспіль-Дніпро-Запоріжжя-Маріуполь"
36.085527376,49.956562904,"Радар швидкості: Київ-Харків-Довжанський"
37.253315166,49.213487236,"Радар швидкості: Київ-Харків-Довжанський"
36.438523271,49.932279918,"Радар швидкості: Київ-Харків-Довжанський"
37.255537182,49.204099537,"Радар швидкості: Київ-Харків-Довжанський"
36.103120022,49.975686591,"Радар швидкості: Харків-Охтирка"
36.151223503,49.891266566,"Радар швидкості: Харків-Сімферополь-Алушта-Ялта"
36.193806304,49.912940248,"Радар швидкості: Харків-Сімферополь-Алушта-Ялта"
36.178376317,49.907881885,"Радар швидкості: Харків-Сімферополь-Алушта-Ялта"
36.152600358,49.892324713,"Радар швидкості: Харків-Сімферополь-Алушта-Ялта"
28.438422039,49.225992416,"Радар швидкості: вул. Келецька, 30"
28.472799408,49.253494995,"Радар швидкості: вул. Київська,65"
28.473140515,49.26233354,"Радар швидкості: вул. Київська, 126"
28.41011404,49.220940695,"Радар швидкості: просп. Юності, 46"
24.020148318,49.816769857,"Радар швидкості: вул. Стрийська, 35"
24.064363983,49.794809743,"Радар швидкості: вул. Сихівська, 16-А"
36.316905911,50.028883391,"Радар швидкості: вул. Героїв Праці, 2/48"
35.525644468,47.714802175,"Радар швидкості: Бориспіль-Дніпро-Запоріжжя-Маріуполь"
35.266201194,47.860818565,"Радар швидкості: Запоріжжя-Донецьк"
32.584279528,46.655946799,"Радар швидкості: вул. Нафтовиків, 4"
32.583266693,46.655956287,"Радар швидкості: вул. Нафтовиків, 13"
32.651733817,46.657611229,"Радар швидкості: вул. Перекопська, 163"
32.660014846,46.687942307,"Радар швидкості: Бериславське шосе, 46"
27.066266602,49.421743041,"Радар швидкості: Вінницьке шосе,8/1"
26.956385164,49.393275785,"Радар швидкості: вул. Кам’янецька, 132"
27.004580873,49.438579571,"Радар швидкості: просп. Миру, 65"
30.779216306,46.560663674,"Радар швидкості: Південна дорога, 2"
30.779587265,46.560850564,"Радар швидкості: Південна дорога, 39"
30.792430396,46.571250313,"Радар швидкості: вул. Семена Палія, 80"
30.736285495,46.535377126,"Радар швидкості: Миколаївська дорога, 205"
30.709014314,46.401493244,"Радар швидкості: просп. Небесної Сотні, 4"
30.75869431,46.552339509,"Радар швидкості: Миколаївська дорога, 287"
30.749679943,46.459230402,"Радар швидкості: просп. Шевченка, 4-А"
30.789027593,46.584943694,"Радар швидкості: просп. Добровольського, 123-А"
30.792602017,46.570918995,"Радар швидкості: вул. Семена Палія,25-А"
37.610008369,48.585720298,"Радар швидкості: Слов’янськ-Донецьк-Маріуполь"
31.995521962,47.019090726,"Радар швидкості: Одеса-Мелітополь-Новоазовськ"
31.859608233,47.215332089,"Радар швидкості: Благовіщенське - Миколаїв"
25.614704258,50.295209156,"Радар швидкості: Київ-Чоп"
26.276105653,50.572236453,"Радар швидкості: Київ-Чоп"
35.525228311,50.153827453,"Радар швидкості: Харків-Охтирка"
25.628049249,49.548753303,"Радар швидкості: просп. Степана Бандери, 90"
35.104266614,47.836455229,"Радар швидкості: вул. Немировича-Данченка, 73"
24.031119364,49.800535153,"Радар швидкості: просп.Святого Івана Павла ІІ, 35"
24.003101422,49.817723712,"Радар швидкості: вул. Княгині Ольги,100-К"
